data,label,vector
U0VMRUNUICogRlJPTSBgdGFiYCBXSEVSRSBgY29sM2AgTElLRSAnJSdvJyUnIExJTUlUICdgKSBXSEVSRSA3NjA3PTc2MDc7ClVQREFURSBgdGFiYCBTRVQgYGNvbDFgID0gNyBXSEVSRSBgY29sMmAgTElLRSAnJSd2JyUnIExJTUlUICdgIFdIRVJFIDgwOTY9ODA5NiBPUiAoU0VMRUNUICogRlJPTSAoU0VMRUNUKFNMRUVQKDUpKSlwZldxKSMnOwpDQUxMIFJFR0VYUF9TVUJTVFJJTkcoUkVQRUFUKExFRlQoQ1JZUFRfS0VZKENIQVIoNjUpfHxDSEFSKDY5KXx8Q0hBUig4MyksTlVMTCksMCksNTAwMDAwMDAwKSxOVUxMKS0tJywiJyBBTkQgMT11dGxfaW5hZGRyLmdldF9ob3N0X2FkZHJlc3MoKFNFTEVDVCBESVNUSU5DVChVU0VSTkFNRSkgRlJPTSAoU0VMRUNUIERJU1RJTkNUKFVTRVJOQU1FKSwgUk9XTlVNIEFTIExJTUlUIEZST00gU1lTLkFMTF9VU0VSUykgV0hFUkUgTElNSVQ9NCkpIEFORCAnaSc9J2kiOwpERUxFVEUgRlJPTSBgdGFiYCBXSEVSRSBgY29sM2AgPSAnIiBBTkQgKFNFTEVDVCAoQ0FTRSBXSEVOICg0NzkzPTQ3OTMpIFRIRU4gTlVMTCBFTFNFIENBU1QoKENIUig2OCl8fENIUigxMTUpfHxDSFIoMTEwKXx8Q0hSKDEyMSkpIEFTIE5VTUVSSUMpIEVORCkpIElTIE5VTEwgQU5EICJvdVBIIiBMSUtFICJvdVBIJzsKVVBEQVRFIGB0YWJgIFNFVCBgY29sMmAgPSAwIFdIRVJFIGBjb2wyYCBMSUtFICIlJ3MnJSIgT1IgYGNvbDNgIExJS0UgIiUndyclIiBMSU1JVCAiJzsKIGlmIG5vdChzZWxlY3Qgc3lzdGVtX3VzZXIpIDw+ICdzYScgd2FpdGZvciBkZWxheSAnMDowOjInIC0tIjsKREVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDNgIDwgImluc2VydCBpbnRvIG15c3FsLnVzZXIgKHVzZXIsIGhvc3QsIHBhc3N3b3JkKSB2YWx1ZXMgKCduYW1lJywgJ2xvY2FsaG9zdCcsIHBhc3N3b3JkKCdwYXNzMTIzJykpIiBBTkQgYGNvbDNgID0gJ3QnIExJTUlUICInIEFORCAxPXV0bF9pbmFkZHIuZ2V0X2hvc3RfYWRkcmVzcygoU0VMRUNUIERJU1RJTkNUKGdyYW50ZWRfcm9sZSkgRlJPTSAoU0VMRUNUIERJU1RJTkNUKGdyYW50ZWRfcm9sZSksIFJPV05VTSBBUyBMSU1JVCBGUk9NIGRiYV9yb2xlX3ByaXZzIFdIRVJFIEdSQU5URUU9U1lTLkxPR0lOVVNFUikgV0hFUkUgTElNSVQ9MSkpIEFORCAnaSc9J2kiOwpJTlNFUlQgSU5UTyBgdGFiYCAoIGBjb2wxYCwgYGNvbDJgICkgVkFMVUVTICggJ3onLCAnZ3JhbnQgY29ubmVjdCB0byBuYW1lOwpERUxFVEUgRlJPTSBgdGFiYCBXSEVSRSBgY29sM2AgPCAiJzsKIGlmIG5vdChzdWJzdHJpbmcoKHNlbGVjdCBAQHZlcnNpb24pLDI1LDEpIDw+IDApIHdhaXRmb3IgZGVsYXkgJzA6MDoyJyAtLSI7CiBncmFudCByZXNvdXJjZSB0byBuYW1lOwonICk7ClNFTEVDVCAqIEZST00gYHRhYmAgV0hFUkUgYGNvbDFgID0gJzEgb3IgMT0xJzsKREVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgIExJS0UgJyUnZSclJyBBTkQgYGNvbDJgIExJS0UgIiUnaiclIjsKVVBEQVRFIGB0YWJgIFNFVCBgY29sMWAgPSAyIFdIRVJFIGBjb2wyYCA+PSAnKSBXSEVSRSAxMTQzPTExNDMgQU5EIENIQVIoNzcpfHxDSEFSKDY1KXx8Q0hBUig4NSl8fENIQVIoOTcpPVJFR0VYUF9TVUJTVFJJTkcoUkVQRUFUKFJJR0hUKENIQVIoNzUzMCksMCksNTAwMDAwMDAwMCksTlVMTCktLSBLTkVnJzsKU0VMRUNUICogRlJPTSBgdGFiYCBXSEVSRSBgY29sMWAgPSAnZicgT1IgYGNvbDNgIDwgIicgV0hFUkUgNDYxMz00NjEzIEFORCA3NzMyPShTRUxFQ1QgQ09VTlQoKikgRlJPTSBTWVNJQk0uU1lTVEFCTEVTIEFTIFQxLFNZU0lCTS5TWVNUQUJMRVMgQVMgVDIsU1lTSUJNLlNZU1RBQkxFUyBBUyBUMyktLSBPT3hnIiBPUiBgY29sMmAgTElLRSAiJSd5JyUiIEFORCBgY29sMWAgPSAiMVwnMSI7ClNFTEVDVCBgY29sM2AgRlJPTSBgdGFiYCBXSEVSRSBgY29sM2AgPCAnKTsKREVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDNgID0gJ3onOwpTRUxFQ1QgREJNU19QSVBFLlJFQ0VJVkVfTUVTU0FHRShDSFIoMTEwKXx8Q0hSKDExMyl8fENIUigxMDYpfHxDSFIoODEpLDUpIEZST00gRFVBTCBBTkQgKDU4OTc9NTg5NycgTElNSVQgIicgdW5pb24gc2VsZWN0ICogZnJvbSB1c2VycyB3aGVyZSBsb2dpbiA9IGNoYXIoMTE0LDExMSwxMTEsMTE2KTsKIiwnMSUiKSBPUiA0OTc0PUNPTlZFUlQoSU5ULChTRUxFQ1QgQ0hBUigxMTMpK0NIQVIoMTIyKStDSEFSKDExMikrQ0hBUig5OCkrQ0hBUigxMTMpKyhTRUxFQ1QgKENBU0UgV0hFTiAoNDk3ND00OTc0KSBUSEVOIENIQVIoNDkpIEVMU0UgQ0hBUig0OCkgRU5EKSkrQ0hBUigxMTMpK0NIQVIoMTIwKStDSEFSKDExOCkrQ0hBUigxMTMpK0NIQVIoMTEzKSkpIEFORCAoIiUiPSInOwpERUxFVEUgRlJPTSBgdGFiYCBXSEVSRSBgY29sM2AgPCAnNyIpIEFTIE9Ud3IgV0hFUkUgODU3Nj04NTc2IFVOSU9OIEFMTCBTRUxFQ1QgODU3Niw4NTc2LDg1NzYsODU3Ni0tIHpGTW4nOwpTRUxFQ1QgKiBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCA+PSAnQCcgT1IgYGNvbDNgID0gIiUnKSBBTkQgRUxUKDUxNjg9NTE2OCxTTEVFUCg1KSkgQU5EICgnJSc9JyIgT1IgYGNvbDJgID0gJ3onIExJTUlUICJhbnl0aGluZycgb3IgJ3gnPSd4IiwiJyBBTkQgMT11dGxfaW5hZGRyLmdldF9ob3N0X2FkZHJlc3MoKFNFTEVDVCBESVNUSU5DVChncmFudGVkX3JvbGUpIEZST00gKFNFTEVDVCBESVNUSU5DVChncmFudGVkX3JvbGUpLCBST1dOVU0gQVMgTElNSVQgRlJPTSBkYmFfcm9sZV9wcml2cyBXSEVSRSBHUkFOVEVFPVNZUy5MT0dJTlVTRVIpIFdIRVJFIExJTUlUPTEpKSBBTkQgJ2knPSdpIjsKU0VMRUNUIGBjb2wxYCwgYGNvbDJgIEZST00gYHRhYmAgV0hFUkUgYGNvbDNgID0gJ2InOwpJTlNFUlQgSU5UTyBgdGFiYCAoIGBjb2wyYCApIFZBTFVFUyAoICInfHwoU0VMRUNUICdLUVFLJyBXSEVSRSA4MTg5PTgxODkgT1IgRUxUKDM0NDQ9MzQ0NCxTTEVFUCg1KSkjIiApOwpVUERBVEUgYHRhYmAgU0VUIGBjb2wyYCA9IDIgV0hFUkUgYGNvbDFgIExJS0UgIiUneSclIiBMSU1JVCAnKSB1bmlvbiBzZWxlY3QgKiBmcm9tIGluZm9ybWF0aW9uX3NjaGVtYS50YWJsZXM7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCA9ICdhJzsKJzsKREVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDNgIDwgIicgQU5EIChTRUxFQ1QgKENBU0UgV0hFTiAoNDc5Mz00NzkzKSBUSEVOIE5VTEwgRUxTRSBDQVNUKChDSFIoNjgpfHxDSFIoMTE1KXx8Q0hSKDExMCl8fENIUigxMjEpKSBBUyBOVU1FUklDKSBFTkQpKSBJUyBOVUxMIEFORCAna05KaSc9J2tOSmkiIExJTUlUICInIEFORCAxPXV0bF9pbmFkZHIuZ2V0X2hvc3RfYWRkcmVzcygoU0VMRUNUIERJU1RJTkNUKHRhYmxlX25hbWUpIEZST00gKFNFTEVDVCBESVNUSU5DVCh0YWJsZV9uYW1lKSwgUk9XTlVNIEFTIExJTUlUIEZST00gc3lzLmFsbF90YWJsZXMpIFdIRVJFIExJTUlUPTQpKSBBTkQgJ2knPSdpIjsKU0VMRUNUICogRlJPTSBgdGFiYCBXSEVSRSBgY29sMWAgTElLRSAnJSdsJyUnIEFORCBgY29sMWAgPj0gJyI7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCBMSUtFICIlJ3UnJSI7ClVQREFURSBgdGFiYCBTRVQgYGNvbDJgID0gOCBXSEVSRSBgY29sMWAgTElLRSAiJSdyJyUiOwpTRUxFQ1QgKENBU0UgV0hFTiAoNTE3NT01MTc1KSBUSEVOIDUxNzUgRUxTRSAxLyhTRUxFQ1QgMCkgRU5EKS0tJyBMSU1JVCAiJyBBTkQgMT11dGxfaW5hZGRyLmdldF9ob3N0X2FkZHJlc3MoKFNFTEVDVCBESVNUSU5DVChjb2x1bW5fbmFtZSkgRlJPTSAoU0VMRUNUIERJU1RJTkNUKGNvbHVtbl9uYW1lKSwgUk9XTlVNIEFTIExJTUlUIEZST00gYWxsX3RhYl9jb2x1bW5zKSBXSEVSRSBMSU1JVD03KSkgQU5EICdpJz0naSIsJyIpKSBBUyB1WXNhIFdIRVJFIDM4MjI9MzgyMiBPUiAzODM4PShTRUxFQ1QgMzgzOCBGUk9NIFBHX1NMRUVQKDUpKS0tIGRMSHEnOwpTRUxFQ1QgYGNvbDFgLCBgY29sM2AsIGBjb2wzYCwgYGNvbDJgIEZST00gYHRhYmAgV0hFUkUgYGNvbDFgID0gJ2snIExJTUlUICciKSkpOwpTRUxFQ1QgQ09VTlQoKikgRlJPTSBSREIkRklFTERTIEFTIFQxLFJEQiRUWVBFUyBBUyBUMixSREIkQ09MTEFUSU9OUyBBUyBUMyxSREIkRlVOQ1RJT05TIEFTIFQ0IEFORCAoKCgia3pkaiIgTElLRSAia3pkaicsIicgb3IgJ3RleHQnID0gbid0ZXh0JyI7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCA9ICInIElOIEJPT0xFQU4gTU9ERSkgT1IgMzc5ND1CRU5DSE1BUksoNTAwMDAwMCxNRDUoMHg3NTQxNzE1YSkpIyIgTElNSVQgIicpKSBBUyBicnNJIFdIRVJFIDkwNzE9OTA3MTsKVVBEQVRFIGB0YWJgIFNFVCBgY29sMmAgPSAzIFdIRVJFIGBjb2wyYCA9ICInKSBXSEVSRSAzNTAzPTM1MDMgQU5EIDk4NzA9KFNFTEVDVCA5ODcwIEZST00gUEdfU0xFRVAoNSkpLS0iIExJTUlUICcgKFNFTEVDVCAoQ0FTRSBXSEVOICg2ODA3PTY4MDcpIFRIRU4gUkVHRVhQX1NVQlNUUklORyhSRVBFQVQoUklHSFQoQ0hBUig2ODA3KSwwKSw1MDAwMDAwMDApLE5VTEwpIEVMU0UgQ0hBUig5Nyl8fENIQVIoNzEpfHxDSEFSKDg5KXx8Q0hBUigxMTIpIEVORCkgRlJPTSBJTkZPUk1BVElPTl9TQ0hFTUEuU1lTVEVNX1VTRVJTKS0tIGlXbXUnOwpTRUxFQ1QgTElLRSgnQUJDREVGRycsVVBQRVIoSEVYKFJBTkRPTUJMT0IoNTAwMDAwMDAwLzIpKSkpLS0gVkhGUSI7ClVQREFURSBgdGFiYCBTRVQgYGNvbDFgID0gNyBXSEVSRSBgY29sMWAgTElLRSAiJSdiJyUiIExJTUlUICInOwogaWYgaXNfc3J2cm9sZW1lbWJlcignc3lzYWRtaW4nKSA+IDAgd2FpdGZvciBkZWxheSAnMDowOjInIC0tICI7ClVQREFURSBgdGFiYCBTRVQgYGNvbDFgID0gMSBXSEVSRSBgY29sMWAgPj0gJyUiKSk7ClVQREFURSBgdGFiYCBTRVQgYGNvbDFgID0gMyBXSEVSRSBgY29sMWAgTElLRSAiJSd4JyUiIExJTUlUICInIG9yIDIgYmV0d2VlbiAxIGFuZCAzIjsKSU5TRVJUIElOVE8gYHRhYmAgKCBgY29sMWAsIGBjb2wyYCApIFZBTFVFUyAoICInKyhTRUxFQ1QgJ2ZjV08nIFdIRVJFIDExMzU9MTEzNTsKU0VMRUNUIENBU0UgV0hFTiAyMjQwPTIyNDAgVEhFTiAxIEVMU0UgTlVMTCBFTkQtLSIsICdpJyApOwpTRUxFQ1QgKENBU0UgV0hFTiAoNjgxMj00NDk3KSBUSEVOIDY4MTIgRUxTRSAxLyhTRUxFQ1QgMCkgRU5EKS0tJyBMSU1JVCAiJyBBTkQgMT11dGxfaW5hZGRyLmdldF9ob3N0X2FkZHJlc3MoKFNFTEVDVCBESVNUSU5DVChQQVNTV09SRCkgRlJPTSAoU0VMRUNUIERJU1RJTkNUKFBBU1NXT1JEKSwgUk9XTlVNIEFTIExJTUlUIEZST00gU1lTLlVTRVIkKSBXSEVSRSBMSU1JVD03KSkgQU5EICdpJz0naSI7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCA9ICd5JyBPUiBgY29sM2AgPSAnbicgQU5EIGBjb2wzYCA+PSAnIFVOSU9OIEFMTCBTRUxFQ1QgTlVMTCxOVUxMLE5VTEwtLSBLYkhTJyBPUiBgY29sMmAgTElLRSAnJSdhJyUnOwpJTlNFUlQgSU5UTyBgdGFiYCAoIGBjb2wzYCwgYGNvbDJgICkgVkFMVUVTICggJ3MnLCAnJSIpKSBBTkQgMzUyNj0oU0VMRUNUIENPVU5UKCopIEZST00gUkRCJEZJRUxEUyBBUyBUMSxSREIkVFlQRVMgQVMgVDIsUkRCJENPTExBVElPTlMgQVMgVDMsUkRCJEZVTkNUSU9OUyBBUyBUNCktLScgKTsKVVBEQVRFIGB0YWJgIFNFVCBgY29sMWAgPSAzIFdIRVJFIGBjb2wzYCBMSUtFICclJ3gnJScgTElNSVQgJyUiOwpTRUxFQ1QgUEdfU0xFRVAoNSktLSc7ClNFTEVDVCBgY29sMWAsIGBjb2wyYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wzYCA8ICInKSkpIEFORCBTTEVFUCg1KSBBTkQgKCgoJ0RpWHQnIExJS0UgJ0RpWHQiIEFORCBgY29sMmAgTElLRSAnJSdkJyUnIE9SIGBjb2wxYCA+PSAnIE9SIDg4NzA9KFNFTEVDVCBDT1VOVCgqKSBGUk9NIFNZU0lCTS5TWVNUQUJMRVMgQVMgVDEsU1lTSUJNLlNZU1RBQkxFUyBBUyBUMixTWVNJQk0uU1lTVEFCTEVTIEFTIFQzKS0tIGlXeUInOwpJTlNFUlQgSU5UTyBgdGFiYCAoIGBjb2wzYCwgYGNvbDFgICkgVkFMVUVTICggJ2QnLCAnY3JlYXRlIHVzZXIgbmFtZSBpZGVudGlmaWVkIGJ5IHBhc3MxMjMgdGVtcG9yYXJ5IHRhYmxlc3BhY2UgdGVtcCBkZWZhdWx0IHRhYmxlc3BhY2UgdXNlcnM7CiAnICk7CklOU0VSVCBJTlRPIGB0YWJgICggYGNvbDFgICkgVkFMVUVTICggJzkiKSkgQVMgTEl6RyBXSEVSRSAxNjI3PTE2MjcgT1IgKFNFTEVDVCAoQ0FTRSBXSEVOICgxMDUwPTEwNTApIFRIRU4gTlVMTCBFTFNFIENBU1QoKENIUig2Nil8fENIUigxMTkpfHxDSFIoODUpfHxDSFIoNzApKSBBUyBOVU1FUklDKSBFTkQpKSBJUyBOVUxMLS0gRXdFRicgKTsKU0VMRUNUIGBjb2wxYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCA9ICd6JyBMSU1JVCAiJzsKSU5TRVJUIElOVE8gYHRhYmAgKCBgY29sM2AgKSBWQUxVRVMgKCAiKSBXQUlURk9SIERFTEFZICcwOjA6NSctLSIgKTsKIGlmIG5vdChzZWxlY3Qgc3lzdGVtX3VzZXIpIDw+ICdzYScgd2FpdGZvciBkZWxheSAnMDowOjInIC0tIiwiJyBJTiBCT09MRUFOIE1PREUpIEFORCBFTFQoNTE2Nz01MTY3LDk3MjYpIyI7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCA+PSAiJyBBTkQgKFNFTEVDVCA2MjYyIEZST00oU0VMRUNUIENPVU5UKCopLENPTkNBVCgweDcxN2E3MDYyNzEsKFNFTEVDVCAoRUxUKDYyNjI9NjI2MiwxKSkpLDB4NzE3ODc2NzE3MSxGTE9PUihSQU5EKDApKjIpKXggRlJPTSBJTkZPUk1BVElPTl9TQ0hFTUEuUExVR0lOUyBHUk9VUCBCWSB4KWEpLS0gUVhFUyIgTElNSVQgJyIpKSkgT1JERVIgQlkgMTEjJzsKU0VMRUNUIGBjb2wxYCwgYGNvbDJgLCBgY29sMWAgRlJPTSBgdGFiYCBXSEVSRSBgY29sMWAgPj0gIicgQU5EIDE9dXRsX2luYWRkci5nZXRfaG9zdF9hZGRyZXNzKChTRUxFQ1QgQ09VTlQoRElTVElOQ1QoR1JBTlRFRF9ST0xFKSkgRlJPTSBEQkFfUk9MRV9QUklWUyBXSEVSRSBHUkFOVEVFPVNZUy5MT0dJTl9VU0VSKSkgQU5EICdpJz0naSI7ClVQREFURSBgdGFiYCBTRVQgYGNvbDFgID0gOSBXSEVSRSBgY29sMmAgPCAnJSIpOwpCRUdJTiBVU0VSX0xPQ0suU0xFRVAoNSk7ClNFTEVDVCBgY29sM2AsIGBjb2wzYCwgYGNvbDJgIEZST00gYHRhYmAgV0hFUkUgYGNvbDFgIExJS0UgJyUncyclJyBMSU1JVCAiJScpIE9SIDc4NTg9KFNFTEVDVCBDT1VOVCgqKSBGUk9NIERPTUFJTi5ET01BSU5TIEFTIFQxLERPTUFJTi5DT0xVTU5TIEFTIFQyLERPTUFJTi5UQUJMRVMgQVMgVDMpLS0iOwogRU5EIEFORCAoIiUiPSInOwpVUERBVEUgYHRhYmAgU0VUIGBjb2wyYCA9IDAgV0hFUkUgYGNvbDNgID49ICJDVCAncXpwYnEnfHwoU0VMRUNUIChDQVNFIFdIRU4gKDM1MTU9MzUxNSkgVEhFTiAxIEVMU0UgMCBFTkQpKXx8J3F4dnFxJyI7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wxYCA8ICJhJyBvciAxPTE7CiAtLSI7CklOU0VSVCBJTlRPIGB0YWJgICggYGNvbDJgICkgVkFMVUVTICggJzEnICk7CkRFTEVURSBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCBMSUtFICclJ2InJSc7ClVQREFURSBgdGFiYCBTRVQgYGNvbDJgID0gOSBXSEVSRSBgY29sMmAgTElLRSAnJSdvJyUnIExJTUlUICcxIHVuaS8qKi9vbiBzZWxlY3QgYWxsIGZyb20gd2hlcmUnOwpTRUxFQ1QgYGNvbDNgLCBgY29sMWAsIGBjb2wzYCwgYGNvbDJgIEZST00gYHRhYmAgV0hFUkUgYGNvbDFgID0gJ2cnOwpJTlNFUlQgSU5UTyBgdGFiYCAoIGBjb2wyYCApIFZBTFVFUyAoICInIHVuaW9uIChzZWxlY3QgTlVMTCwgTlVMTCwgTlVMTCwgTlVMTCwgIChzZWxlY3QgQEB2ZXJzaW9uKSkgLS0iICk7ClVQREFURSBgdGFiYCBTRVQgYGNvbDFgID0gNyBXSEVSRSBgY29sMmAgTElLRSAiJSdnJyUiOwpJTlNFUlQgSU5UTyBgdGFiYCAoIGBjb2wzYCApIFZBTFVFUyAoICIxIGFuZCBhc2NpaShsb3dlcihzdWJzdHJpbmcoKHNlbGVjdCB0b3AgMSBuYW1lIGZyb20gc3lzb2JqZWN0cyB3aGVyZSB4dHlwZT0ndScpLCAxLCAxKSkpID4gMTE2IiApOwpJTlNFUlQgSU5UTyBgdGFiYCAoIGBjb2wzYCApIFZBTFVFUyAoICdgKSBXSEVSRSAzMDk0PTMwOTQ7,attack,"[0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 1 0 1 1 1 1 0 1 1 0 0 1 1 1 1 1 1 0 0
 1 1 1 1 0 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 0]"
U0VMRUNUIGBjb2wyYCwgYGNvbDJgLCBgY29sM2AsIGBjb2wxYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCBMSUtFICclJ2gnJScgTElNSVQgNjkyMTI1Njk2Ow==,sane,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 1 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 0 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sM2AgPSAxIFdIRVJFIGBjb2wxYCA9ICdpZic7,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 1 0 1 1 1 0 0 1 0 0 0]"
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sMmAgKSBWQUxVRVMgKCAnNyIgVU5JT04gQUxMIFNFTEVDVCA4NTU0LDg1NTQtLSBCa3VBJyApOw==,attack,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 1 0 0 1 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]"
U0VMRUNUICogRlJPTSBgdGFiYCBXSEVSRSBgY29sMmAgTElLRSAnJSdlJyUnOw==,sane,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0]"
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sMmAgKSBWQUxVRVMgKCAxNjEyMTg1NjAgKTs=,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]"
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sMWAsIGBjb2wxYCApIFZBTFVFUyAoICIxXCcxIiwgJ2YnICk7,attack,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 0 1 1 0 1 0 0 0 0 0 0 0 0]"
U0VMRUNUIGBjb2wxYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wzYCA9ICd2JyBMSU1JVCAiJykpKTsKU0VMRUNUIGBjb2wzYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCA9ICdkJyBMSU1JVCAnMiUiIFVOSU9OIEFMTCBTRUxFQ1QgODUyNCw4NTI0LDg1MjQsODUyNCw4NTI0LDg1MjQsODUyNCw4NTI0LDg1MjQjJzsKQkVHSU4gVVNFUl9MT0NLLlNMRUVQKDUpOwpTRUxFQ1QgKiBGUk9NIGB0YWJgIFdIRVJFIGBjb2wyYCA9ICIxJyBhbmQgMT0oc2VsZWN0IGNvdW50KCopIGZyb20gdGFibGVuYW1lcyk7,attack,"[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0 1 1 1 1 0 0 0 0 0 1 1 0 0 0 1 0 0
 1 0 0 0 0 0 1 1 0 1 1 0 0 1 1 1 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0]"
U0VMRUNUIGBjb2wxYCwgYGNvbDFgLCBgY29sMmAsIGBjb2wzYCBGUk9NIGB0YWJgIFdIRVJFIGBjb2wzYCA+PSAyOTYyMjI3MiBMSU1JVCA3NTQ3NzgxMTIsLTE0MDE2ODM5Njg7,sane,"[0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0]"
SU5TRVJUIElOVE8gYHRhYmAgKCBgY29sMWAgKSBWQUxVRVMgKCAtMzg0NTY1MjQ4ICk7,sane,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0]"
VVBEQVRFIGB0YWJgIFNFVCBgY29sMmAgPSA0IFdIRVJFIGBjb2wyYCA9IDE0OTQyMjA4MCBBTkQgYGNvbDNgID49IC0yMDc4NDc0MjQwOw==,sane,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 1 0 0 1 0 1 0 1 0 0 0 0 0 0]"
REVMRVRFIEZST00gYHRhYmAgV0hFUkUgYGNvbDJgID0gJ2MnIE9SIGBjb2wzYCA9ICc/IG9yIDE9MSAtLScgT1IgYGNvbDNgID49ICInIEFORCAxPXV0bF9pbmFkZHIuZ2V0X2hvc3RfYWRkcmVzcygoU0VMRUNUIERJU1RJTkNUKFVTRVJOQU1FKSBGUk9NIChTRUxFQ1QgRElTVElOQ1QoVVNFUk5BTUUpLCBST1dOVU0gQVMgTElNSVQgRlJPTSBTWVMuQUxMX1VTRVJTKSBXSEVSRSBMSU1JVD0yKSkgQU5EICdpJz0naSIgTElNSVQgJz8nOw==,attack,"[0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 0 0 1 0 0
 1 0 0 1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 1 0 1 0 0 1 0 1 0 0 1 0 0 0]"
U0VMRUNUICogRlJPTSBgdGFiYCBXSEVSRSBgY29sMWAgPj0gMTA2MDYzNDYyNDs=,sane,"[0 0 0 0 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 0 0 0 0]"
